COD_REGIONE;DESC_REGIONE;COD_PROVINCIA;DESC_PROVINCIA;COD_COMUNE;DESC_COMUNE;SIGLA_PROVINCIA;ANNO_CENSIMENTO;POPOLAZIONE_CENSITA_TOT;MAGG_PROP;DESC_TEMPO_GESTIONE;DATA_TEMPO_ELETTORALE;DATA_BALLOTTAGGIO;CONSIGLIERI_SPETTANTI;ASSESSORI_ASSEGNATI;SIGLA_TITOLO_ACCADEMICO;COGNOME;NOME;SESSO;DATA_NASCITA;DESC_SEDE_NASCITA;SEQ_ORDINA;DESCRIZIONE_CARICA;DATA_NOMINA;DESC_PARTITO;TIPO_MOVIMENTAZIONE;COD_MOVIMENTAZIONE;DESCRIZIONE;DATA_MOVIMENTAZIONE;DATA_CESSAZIONE;TITOLO_DI_STUDIO;PROFESSIONE
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;MARCOVICCHIO;MATTEO;M;31/03/1986;BORGOSESIA (VC);110;Consigliere;29/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;CAMPANINI;MARCO;M;18/03/1978;PREMOSELLO-CHIOVENDA (NO);110;Consigliere;14/06/2010;LEGA NORD;N;902;Surrogazione;14/06/2010;29/06/2014;LICENZA MEDIA SUPERIORE;
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;LEGNANI;DONATA;F;26/01/1954;MIASINO (NO);110;Consigliere;26/11/2012;LEGA NORD;N;902;Surrogazione;26/11/2012;29/06/2014;LICENZA MEDIA SUPERIORE;Imprenditori, gestori e responsabili di piccole imprese
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;MININI;ANGELO;M;26/04/1958;SVIZZERA;110;Consigliere;29/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;CARAZZONI;LIDIA;F;30/04/1949;VERBANIA (NO);110;Consigliere;29/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LAUREA;PERSONE RITIRATE DAL LAVORO
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;LORENZI;ALESSIO;M;03/04/1974;DOMODOSSOLA (NO);110;Consigliere;29/06/2009;LEGA NORD;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;PELLA;SERGIO;M;21/04/1956;BAVENO (NO);110;Consigliere;29/06/2009;LEGA NORD;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;GRIECO;GIUSEPPE;M;01/06/1962;VERBANIA (NO);110;Consigliere;29/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;MAGISTRINI;SILVIA;F;15/03/1947;VERBANIA (NO);110;Consigliere;29/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;ARCH;ZOPPI;GIANCARLO;M;20/06/1943;BAVENO (NO);110;Consigliere;08/06/2012;PARTITO DEMOCRATICO;N;902;Surrogazione;08/06/2012;29/06/2014;LAUREA;ARCHITETTI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;BRIGNOLI;DIEGO;M;19/08/1957;VERBANIA (NO);110;Consigliere;29/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;PROF;COSTA;STEFANO;M;24/03/1965;MILANO (MI);110;Consigliere;29/06/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;MARCHESA GRANDI;PAOLO;M;23/10/1967;PREMOSELLO-CHIOVENDA (NO);110;Consigliere;29/06/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;29/06/2009;29/06/2014;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PROFESSIONI NON ALTROVE CLASSIFICABILI
01;PIEMONTE;102;VERBANO-CUSIO-OSSOLA;0000;;VB;2001;159040;;ORDINARIA;07/06/2009;;24;8;;BARBETTA;EZIO;M;09/03/1953;BORGOMANERO (NO);110;Consigliere;26/09/2011;LISTA LOCALE | PER IL VCO CON RAVAIOLI;N;902;Surrogazione;26/09/2011;29/06/2014;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CONDIZIONI NON PROFESSIONALI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PIROVANO;ETTORE PIETRO;M;07/07/1949;CARAVAGGIO (BG);10;Presidente della provincia;08/06/2009;LEGA NORD;N;901;PRIMA NOMINA;08/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;TECNICI CON MANSIONI DIRETTIVE E DI CONCETTO ESCLUSE LE PROFESIONI AGRICOLE
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MILESI;GIOVANNI;M;05/12/1968;SAN GIOVANNI BIANCO (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;01/08/2014;LAUREA;ALTRI INGEGNERI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ANELLI;ROBERTO;M;29/04/1956;ALZANO LOMBARDO (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;25/01/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;COTTINI;ALESSANDRO;M;06/05/1956;MILANO (MI);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;BONASSOLI;GIORGIO;M;01/11/1972;BERGAMO (BG);50;Assessore;02/07/2009;LEGA NORD;N;901;PRIMA NOMINA;02/07/2009;;LAUREA;ARCHITETTI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ZUCCHI;ENRICO;M;28/08/1964;BERGAMO (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;11/01/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;CAPETTI;GIULIANO;M;15/05/1952;MOZZANICA (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;BELLOLI;DOMENICO;M;27/05/1943;VERDELLO (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LAUREA;MEDICI CHIRURGHI GENERICI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;CARRARA;FAUSTO;M;18/07/1980;GAZZANIGA (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;LANZANI;SILVIA;F;10/09/1964;BERGAMO (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LAUREA;ARCHITETTI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;GANDOLFI;MARIO;M;15/08/1949;FONTANELLA (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUTTORI ALLEVATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PICCINELLI;ENRICO;M;11/10/1964;SERIATE (BG);50;Assessore;26/06/2009;LEGA NORD;N;901;PRIMA NOMINA;26/06/2009;;LAUREA;INGEGNERI EDILI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ROMANO';PIETRO;M;10/05/1948;LAINATE (MI);50;Assessore;27/06/2009;LEGA NORD;N;901;PRIMA NOMINA;27/06/2009;14/01/2014;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;SPADA;FRANCO;M;27/08/1948;SCHILPARIO (BG);110;Consigliere;13/07/2009;DI PIETRO ITALIA DEI VALORI;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MILESI;VITTORIO;M;03/06/1959;FRANCIA;110;Consigliere;13/07/2009;LISTA CIVICA;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MASSERINI;MARCO;M;08/12/1963;GAZZANIGA (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;FINAZZI;ALBERTO;M;07/08/1961;TRESCORE BALNEARIO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;07/01/2014;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUTTORI DI AZIENDE AD ORDINAMENTO PRODUTTIVO SPECIALIZZATO E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MARINONI;MAURO;M;11/08/1965;CLUSONE (BG);110;Consigliere;13/07/2009;LISTA CIVICA;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;BOSATELLI;ANGELO;M;14/03/1970;CLUSONE (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;OPERAI METALLURGICI NON ALTROVE CLASSIFICATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;BETTERA;GIUSEPPE;M;16/03/1953;SARNICO (BG);110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ROSSI;GIUSEPPE;M;12/08/1956;UBIALE CLANEZZO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUTTORI ALLEVATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;VALOTI;GIORGIO;M;06/01/1950;GAZZANIGA (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PICCIOLI CAPPELLI;ALBERTINO;M;11/07/1946;ADRARA SAN ROCCO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;PERSONE RITIRATE DAL LAVORO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MAGGIONI;MAURIZIO;M;31/05/1957;BERGAMO (BG);110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;;LAUREA;DENTISTI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MAZZOLENI;MONICA;F;13/08/1965;MARTINENGO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CASALINGHE
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MITTIGA;GIUSEPPE;M;05/06/1947;PLATI' (RC);110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;;LAUREA;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PREVEDONI;ELIANORA;F;28/01/1950;BRESCIA (BS);110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;;LAUREA;CONDUTTORI ALLEVATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;SERVIDATI;MARIA ROSARIA;F;22/12/1958;ROMANO DI LOMBARDIA (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;DOTT;VERGALLI;ALBERTO;M;10/08/1969;BERGAMO (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;RAG;CANGELLI;DOMENICO;M;04/08/1946;BERGAMO (BG);110;Consigliere;12/11/2009;DI PIETRO ITALIA DEI VALORI;N;902;Surrogazione;12/11/2009;;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;DOTT;ORIANI;MATTEO;M;30/09/1977;BERGAMO (BG);110;Consigliere;29/10/2009;IL POPOLO DELLA LIBERTA';N;902;Surrogazione;29/10/2009;;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;RAG;MONTICELLI;ADRIANO;M;05/08/1946;PAGAZZANO (BG);110;Consigliere;05/09/2011;IL POPOLO DELLA LIBERTA';N;902;Surrogazione;05/09/2011;;LICENZA MEDIA SUPERIORE;Pensionati e persone ritirate dal lavoro
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;CARISSIMI;SERAFINO;M;04/01/1959;SOTTO IL MONTE GIOVANNI XXIII (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;OPERAI METALLURGICI NON ALTROVE CLASSIFICATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;CORNOLTI;FRANCESCO;M;09/08/1949;BERGAMO (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PREVEDINI;GIUSEPPE;M;03/06/1957;CARAVAGGIO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;PROF;D'AMICO;PAOLO;M;15/10/1960;GRUMELLO DEL MONTE (BG);110;Consigliere;13/07/2009;CEN-DES(LS.CIVICHE);N;901;PRIMA NOMINA;13/07/2009;;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;GIUDICI;GUIDO FRANCESCO;M;29/03/1948;VILMINORE DI SCALVE (BG);110;Consigliere;13/08/2009;UDC;N;901;PRIMA NOMINA;13/08/2009;;LAUREA;MEDICI CHIRURGHI GENERICI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;FERRI;GIUSEPPE;M;25/12/1959;BRIGNANO GERA D'ADDA (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PEZZETTI;ANGELO;M;13/05/1966;TRESCORE BALNEARIO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;PISONI;LUIGI;M;29/09/1969;MELZO (MI);110;Consigliere;13/07/2009;LISTA CIVICA;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MAGRI;ROBERTO;M;13/02/1945;LIBIA;110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;;LAUREA;PERSONE RITIRATE DAL LAVORO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;NATALI;ROMUALDO;M;17/08/1966;ROMANO DI LOMBARDIA (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ISACCHI;PIETRO;M;12/08/1958;BERGAMO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;CONDUTTORI ALLEVATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;BARONCHELLI;CINZIA;F;26/03/1964;CLUSONE (BG);110;Consigliere;13/07/2009;LISTA CIVICA;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCRITTORI, GIORNALISTI E PUBBLICISTI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;CAPELLI;ANGELO FRANCESCO;M;14/02/1946;ZOGNO (BG);110;Consigliere;13/07/2009;LEGA NORD;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUTTORI ALLEVATORI E ASSIMILATI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;ROSSI;MATTEO;M;21/11/1976;PONTE SAN PIETRO (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;SIMONETTI;FILIPPO;M;29/05/1961;BERGAMO (BG);110;Consigliere;13/07/2009;PARTITO DEMOCRATICO;N;901;PRIMA NOMINA;13/07/2009;;LAUREA;ARCHITETTI
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;SORTE;ALESSANDRO;M;19/02/1984;TREVIGLIO (BG);110;Consigliere;13/07/2009;IL POPOLO DELLA LIBERTA';N;901;PRIMA NOMINA;13/07/2009;21/02/2013;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
03;LOMBARDIA;012;BERGAMO;0000;;BG;2001;973129;;ORDINARIA;07/06/2009;;37;12;;MALIGHETTI;MATTEO;M;06/11/1967;BERGAMO (BG);110;Consigliere;13/06/2009;LEGA NORD;N;901;PRIMA NOMINA;13/06/2009;;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;OPERAI METALLURGICI NON ALTROVE CLASSIFICATI
03;LOMBARDIA;015;BRESCIA;0000;;BS;2001;1108776;;ORDINARIA;07/06/2009;;36;12;;MOLGORA;DANIELE;M;02/04/1962;BRESCIA (BS);10;Presidente della provincia;08/06/2009;LEGA NORD;N;901;PRIMA NOMINA;08/06/2009;;LAUREA;COMMERCIALISTI E ASSIMILATI
03;LOMBARDIA;015;BRESCIA;0000;;BS;2001;1108776;;ORDINARIA;07/06/2009;;36;12;;ROMELE;GIUSEPPE;M;18/03/1951;PISOGNE (BS);20;Vicepresidente della provincia non di origine elettiva;03/07/2009;;N;901;PRIMA NOMINA;03/07/2009;;LAUREA;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
03;LOMBARDIA;015;BRESCIA;0000;;BS;2001;1108776;;ORDINARIA;07/06/2009;;36;12;;GUARNERI;AURELIO;M;22/05/1949;GARDONE VAL TROMPIA (BS);50;Assessore;26/06/2012;;N;901;Proclamazione;26/06/2012;;;
03;LOMBARDIA;015;BRESCIA;0000;;BS;2001;1108776;;ORDINARIA;07/06/2009;;36;12;;MAISETTI;MARIO;M;07/01/1950;BELGIO;50;Assessore;03/07/2009;LEGA NORD;N;901;PRIMA NOMINA;03/07/2009;;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;PERSONE RITIRATE DAL LAVORO
03;LOMBARDIA;015;BRESCIA;0000;;BS;2001;1108776;;ORDINARIA;07/06/2009;;36;12;;PRANDELLI;GIORGIO;M;17/01/1951;BRESCIA (BS);60;Assessore non di origine elettiva;03/07/2009;;N;901;PRIMA NOMINA;03/07/2009;;LAUREA;INSEGNANTI NON ALTROVE CLASSIFICATI
